Ngày hạch toán,Tháng,Đơn hàng,Mã KH,Mã Sản Phẩm,Số lượng bán,Đơn giá,Doanh thu,Giá vốn hàng hóa,Mã nhân viên bán,Chi nhánh,,Chi nhánh,
11/13/2024,11,ĐH7794528,KH-0484,P-139,4,2865000,11460000,7640000,NV170,CN HCM,,,
11/13/2024,11,ĐH9012110,KH-0522,P-498,2,630000,1260000,840000,NV216,CN HCM,,,
11/13/2024,11,ĐH4665188,KH-0361,P-208,5,4095000,20475000,13650000,NV032,CN HCM,,,
11/13/2024,11,ĐH2824444,KH-0660,P-234,5,252510000,1262550000,841700000,NV235,CN HCM,,,
11/13/2024,11,ĐH8807949,KH-0030,P-659,3,299445000,898335000,598890000,NV148,CN HCM,,,
11/13/2024,11,ĐH6996539,KH-0601,P-758,3,17400000,52200000,34800000,NV075,CN HCM,,,
11/14/2024,11,ĐH4319916,KH-0589,P-194,2,675000,1350000,900000,NV183,CN HCM,,,
11/14/2024,11,ĐH3654867,KH-0338,P-610,7,42180000,295260000,196840000,NV120,CN HCM,,,
11/14/2024,11,ĐH8172069,KH-0779,P-465,1,46950000,46950000,31300000,NV103,CN HCM,,,
11/14/2024,11,ĐH1567260,KH-0736,P-297,8,55440000,443520000,295680000,NV162,CN HCM,,,
11/14/2024,11,ĐH7392176,KH-0579,P-774,5,795000,3975000,2650000,NV056,CN HCM,,,
11/14/2024,11,ĐH3503246,KH-0504,P-427,6,106755000,640530000,427020000,NV119,CN HCM,,,
11/14/2024,11,ĐH3331009,KH-0463,P-063,6,11520000,69120000,46080000,NV206,CN HCM,,,
11/15/2024,11,ĐH6973784,KH-0688,P-444,3,61770000,185310000,123540000,NV227,CN HCM,,,
11/15/2024,11,ĐH9163566,KH-0366,P-208,10,4095000,40950000,27300000,NV074,CN HCM,,,
11/15/2024,11,ĐH5122701,KH-0556,P-256,4,13575000,54300000,36200000,NV156,CN HCM,,,
11/15/2024,11,ĐH4844632,KH-0047,P-608,7,10335000,72345000,48230000,NV023,CN HCM,,,
11/15/2024,11,ĐH2438686,KH-0182,P-204,7,42120000,294840000,196560000,NV222,CN HCM,,,
11/15/2024,11,ĐH6323561,KH-0612,P-031,1,1050000,1050000,700000,NV237,CN HCM,,,
11/15/2024,11,ĐH5680419,KH-0702,P-621,2,690000,1380000,920000,NV146,CN HCM,,,
11/15/2024,11,ĐH2171853,KH-0785,P-220,2,160875000,321750000,214500000,NV152,CN HCM,,,
11/15/2024,11,ĐH1311813,KH-0629,P-176,6,14535000,87210000,58140000,NV064,CN HCM,,,
11/15/2024,11,ĐH7053599,KH-0729,P-335,2,16815000,33630000,22420000,NV021,CN HCM,,,
11/15/2024,11,ĐH1838480,KH-0567,P-234,9,252510000,2272590000,1515060000,NV132,CN HCM,,,
11/16/2024,11,ĐH4619899,KH-0655,P-420,10,19215000,192150000,128100000,NV081,CN HCM,,,
11/16/2024,11,ĐH7961477,KH-0424,P-182,10,4305000,43050000,28700000,NV204,CN HCM,,,
11/16/2024,11,ĐH5413317,KH-0018,P-145,1,26010000,26010000,17340000,NV083,CN HCM,,,
11/16/2024,11,ĐH2631660,KH-0271,P-547,6,315000,1890000,1260000,NV201,CN HCM,,,
11/16/2024,11,ĐH9229463,KH-0520,P-417,10,62565000,625650000,417100000,NV199,CN HCM,,,
11/16/2024,11,ĐH6281743,KH-0250,P-026,6,2250000,13500000,9000000,NV176,CN HCM,,,
11/16/2024,11,ĐH4033071,KH-0566,P-003,2,2205000,4410000,2940000,NV137,CN HCM,,,
11/16/2024,11,ĐH8302573,KH-0373,P-582,5,37080000,185400000,123600000,NV203,CN HCM,,,
11/16/2024,11,ĐH2602602,KH-0109,P-711,6,2040000,12240000,8160000,NV010,CN HCM,,,
11/16/2024,11,ĐH9370532,KH-0465,P-222,5,70245000,351225000,234150000,NV090,CN HCM,,,
11/16/2024,11,ĐH7088182,KH-0583,P-055,7,2010000,14070000,9380000,NV185,CN HCM,,,
11/16/2024,11,ĐH3432750,KH-0339,P-388,6,6150000,36900000,24600000,NV079,CN HCM,,,
11/17/2024,11,ĐH7192334,KH-0324,P-112,2,169935000,339870000,226580000,NV170,CN HCM,,,
11/17/2024,11,ĐH3118239,KH-0529,P-070,5,4920000,24600000,16400000,NV050,CN HCM,,,
11/17/2024,11,ĐH8617826,KH-0236,P-471,9,1845000,16605000,11070000,NV071,CN HCM,,,
11/17/2024,11,ĐH2718082,KH-0378,P-790,4,990000,3960000,2640000,NV195,CN HCM,,,
11/17/2024,11,ĐH7822884,KH-0448,P-722,6,7770000,46620000,31080000,NV055,CN HCM,,,
11/17/2024,11,ĐH6360634,KH-0537,P-228,4,645000,2580000,1720000,NV034,CN HCM,,,
11/17/2024,11,ĐH6712342,KH-0547,P-516,1,10545000,10545000,7030000,NV166,CN HCM,,,
11/17/2024,11,ĐH9589765,KH-0015,P-532,7,585000,4095000,2730000,NV087,CN HCM,,,
11/18/2024,11,ĐH4073106,KH-0731,P-507,2,1185000,2370000,1580000,NV103,CN HCM,,,
11/18/2024,11,ĐH6874052,KH-0427,P-004,6,12360000,74160000,49440000,NV197,CN HCM,,,
11/18/2024,11,ĐH3020507,KH-0523,P-013,7,3105000,21735000,14490000,NV123,CN HCM,,,
11/18/2024,11,ĐH4878632,KH-0058,P-417,4,62565000,250260000,166840000,NV058,CN HCM,,,
11/18/2024,11,ĐH7940327,KH-0120,P-191,10,3555000,35550000,23700000,NV096,CN HCM,,,
11/18/2024,11,ĐH1347964,KH-0293,P-243,4,5505000,22020000,14680000,NV118,CN HCM,,,
11/18/2024,11,ĐH1638019,KH-0442,P-420,8,19215000,153720000,102480000,NV106,CN HCM,,,
11/18/2024,11,ĐH2121615,KH-0336,P-516,9,10545000,94905000,63270000,NV025,CN HCM,,,
11/18/2024,11,ĐH2586560,KH-0457,P-580,2,12105000,24210000,16140000,NV168,CN HCM,,,
11/18/2024,11,ĐH9847648,KH-0693,P-437,4,38415000,153660000,102440000,NV140,CN HCM,,,
11/18/2024,11,ĐH5391718,KH-0684,P-216,5,1275000,6375000,4250000,NV128,CN HCM,,,
11/18/2024,11,ĐH2932488,KH-0231,P-209,3,6345000,19035000,12690000,NV059,CN HCM,,,
11/18/2024,11,ĐH3177538,KH-0499,P-188,7,6840000,47880000,31920000,NV018,CN HCM,,,
11/18/2024,11,ĐH4838536,KH-0491,P-055,3,2010000,6030000,4020000,NV191,CN HCM,,,
11/19/2024,11,ĐH8038319,KH-0472,P-793,9,9390000,84510000,56340000,NV041,CN HCM,,,
11/19/2024,11,ĐH9448018,KH-0052,P-002,9,41190000,370710000,247140000,NV073,CN HCM,,,
11/19/2024,11,ĐH8379850,KH-0630,P-455,10,2385000,23850000,15900000,NV049,CN HCM,,,
11/19/2024,11,ĐH2005290,KH-0594,P-576,5,1500000,7500000,5000000,NV173,CN HCM,,,
11/19/2024,11,ĐH2970384,KH-0614,P-653,2,3105000,6210000,4140000,NV041,CN HCM,,,
11/19/2024,11,ĐH4448200,KH-0477,P-008,2,8805000,17610000,11740000,NV193,CN HCM,,,
11/19/2024,11,ĐH6784350,KH-0057,P-607,6,4005000,24030000,16020000,NV092,CN HCM,,,
11/19/2024,11,ĐH3649801,KH-0366,P-235,8,31950000,255600000,170400000,NV076,CN HCM,,,
11/19/2024,11,ĐH9897868,KH-0715,P-471,2,1845000,3690000,2460000,NV093,CN HCM,,,
11/19/2024,11,ĐH2279513,KH-0077,P-203,5,21450000,107250000,71500000,NV131,CN HCM,,,
11/19/2024,11,ĐH9914847,KH-0540,P-173,1,32265000,32265000,21510000,NV064,CN HCM,,,
11/20/2024,11,ĐH5171862,KH-0436,P-399,5,1110000,5550000,3700000,NV234,CN HCM,,,
11/20/2024,11,ĐH3511982,KH-0716,P-291,8,1230000,9840000,6560000,NV245,CN HCM,,,
11/20/2024,11,ĐH9141890,KH-0144,P-594,9,540000,4860000,3240000,NV147,CN HCM,,,
11/21/2024,11,ĐH9640301,KH-0016,P-483,4,2145000,8580000,5720000,NV126,CN HCM,,,
11/21/2024,11,ĐH5505403,KH-0531,P-288,6,4560000,27360000,18240000,NV183,CN HCM,,,
11/21/2024,11,ĐH3291906,KH-0287,P-689,7,5925000,41475000,27650000,NV148,CN HCM,,,
11/21/2024,11,ĐH4326803,KH-0673,P-273,1,5580000,5580000,3720000,NV161,CN HCM,,,
11/21/2024,11,ĐH1920165,KH-0547,P-317,6,1665000,9990000,6660000,NV200,CN HCM,,,
11/21/2024,11,ĐH3172973,KH-0760,P-300,7,1365000,9555000,6370000,NV236,CN HCM,,,
11/21/2024,11,ĐH3114453,KH-0534,P-374,10,8100000,81000000,54000000,NV158,CN HCM,,,
11/22/2024,11,ĐH5649365,KH-0113,P-062,6,915000,5490000,3660000,NV058,CN HCM,,,
11/22/2024,11,ĐH4040249,KH-0654,P-214,4,97500000,390000000,260000000,NV073,CN HCM,,,
11/22/2024,11,ĐH5888735,KH-0038,P-028,10,3090000,30900000,20600000,NV222,CN HCM,,,
11/22/2024,11,ĐH2577529,KH-0444,P-616,2,555000,1110000,740000,NV246,CN HCM,,,
11/22/2024,11,ĐH2508531,KH-0426,P-453,4,9885000,39540000,26360000,NV012,CN HCM,,,
11/22/2024,11,ĐH4642148,KH-0651,P-174,2,18240000,36480000,24320000,NV205,CN HCM,,,
11/22/2024,11,ĐH6195978,KH-0274,P-594,8,540000,4320000,2880000,NV149,CN HCM,,,
11/23/2024,11,ĐH7520070,KH-0063,P-459,9,126675000,1140075000,760050000,NV226,CN HCM,,,
11/23/2024,11,ĐH8105230,KH-0127,P-280,5,5205000,26025000,17350000,NV234,CN HCM,,,
11/23/2024,11,ĐH5796909,KH-0359,P-171,9,5220000,46980000,31320000,NV163,CN HCM,,,
11/23/2024,11,ĐH5181231,KH-0228,P-618,5,16005000,80025000,53350000,NV057,CN HCM,,,
11/23/2024,11,ĐH1585269,KH-0771,P-093,1,6960000,6960000,4640000,NV237,CN HCM,,,
11/23/2024,11,ĐH7644180,KH-0776,P-132,5,7590000,37950000,25300000,NV239,CN HCM,,,
11/23/2024,11,ĐH5153742,KH-0726,P-025,2,18225000,36450000,24300000,NV057,CN HCM,,,
11/23/2024,11,ĐH5363880,KH-0461,P-262,3,23205000,69615000,46410000,NV041,CN HCM,,,
11/24/2024,11,ĐH2477147,KH-0505,P-048,1,13845000,13845000,9230000,NV009,CN HCM,,,
11/24/2024,11,ĐH7804972,KH-0071,P-546,8,240000,1920000,1280000,NV209,CN HCM,,,
11/24/2024,11,ĐH4166510,KH-0601,P-420,10,19215000,192150000,128100000,NV128,CN HCM,,,
11/24/2024,11,ĐH6509810,KH-0103,P-560,2,1470000,2940000,1960000,NV101,CN HCM,,,
11/24/2024,11,ĐH9273188,KH-0081,P-653,5,3105000,15525000,10350000,NV168,CN HCM,,,
11/24/2024,11,ĐH3478292,KH-0458,P-473,8,19425000,155400000,103600000,NV140,CN HCM,,,
11/24/2024,11,ĐH2434934,KH-0218,P-647,5,9555000,47775000,31850000,NV248,CN HCM,,,
11/24/2024,11,ĐH9268733,KH-0675,P-225,10,2415000,24150000,16100000,NV076,CN HCM,,,
11/25/2024,11,ĐH9318956,KH-0198,P-724,5,675000,3375000,2250000,NV055,CN HCM,,,
11/25/2024,11,ĐH1925435,KH-0425,P-478,8,11715000,93720000,62480000,NV087,CN HCM,,,
11/25/2024,11,ĐH2799698,KH-0451,P-605,5,2040000,10200000,6800000,NV046,CN HCM,,,
11/25/2024,11,ĐH3558665,KH-0047,P-577,3,9345000,28035000,18690000,NV203,CN HCM,,,
11/25/2024,11,ĐH9504872,KH-0589,P-469,7,1905000,13335000,8890000,NV056,CN HCM,,,
11/25/2024,11,ĐH1130843,KH-0347,P-571,6,20250000,121500000,81000000,NV169,CN HCM,,,
11/25/2024,11,ĐH7676089,KH-0096,P-220,2,160875000,321750000,214500000,NV173,CN HCM,,,
11/25/2024,11,ĐH4980647,KH-0007,P-068,3,1935000,5805000,3870000,NV082,CN HCM,,,
11/25/2024,11,ĐH3034804,KH-0464,P-731,7,4155000,29085000,19390000,NV082,CN HCM,,,
11/25/2024,11,ĐH3116347,KH-0136,P-209,9,6345000,57105000,38070000,NV166,CN HCM,,,
11/26/2024,11,ĐH7588166,KH-0301,P-794,6,1365000,8190000,5460000,NV183,CN HCM,,,
11/26/2024,11,ĐH3619772,KH-0373,P-274,6,15540000,93240000,62160000,NV168,CN HCM,,,
11/26/2024,11,ĐH9818341,KH-0295,P-229,6,750000,4500000,3000000,NV114,CN HCM,,,
11/26/2024,11,ĐH1463594,KH-0166,P-784,10,480000,4800000,3200000,NV066,CN HCM,,,
11/26/2024,11,ĐH7554676,KH-0676,P-268,6,24270000,145620000,97080000,NV049,CN HCM,,,
11/26/2024,11,ĐH8600256,KH-0398,P-764,7,1875000,13125000,8750000,NV221,CN HCM,,,
11/26/2024,11,ĐH3606908,KH-0715,P-112,2,169935000,339870000,226580000,NV165,CN HCM,,,
11/26/2024,11,ĐH2587860,KH-0370,P-129,7,10515000,73605000,49070000,NV007,CN HCM,,,
11/26/2024,11,ĐH1308246,KH-0252,P-747,10,1905000,19050000,12700000,NV084,CN HCM,,,
11/26/2024,11,ĐH7207563,KH-0254,P-770,6,7755000,46530000,31020000,NV187,CN HCM,,,
11/27/2024,11,ĐH5661058,KH-0022,P-669,9,3315000,29835000,19890000,NV029,CN HCM,,,
11/27/2024,11,ĐH1344778,KH-0574,P-059,4,4365000,17460000,11640000,NV087,CN HCM,,,
11/27/2024,11,ĐH5334335,KH-0432,P-652,4,120000,480000,320000,NV115,CN HCM,,,
11/27/2024,11,ĐH4996444,KH-0492,P-151,2,684450000,1368900000,912600000,NV096,CN HCM,,,
11/27/2024,11,ĐH8665925,KH-0475,P-479,2,2880000,5760000,3840000,NV016,CN HCM,,,
11/27/2024,11,ĐH7401701,KH-0312,P-028,8,3090000,24720000,16480000,NV170,CN HCM,,,
11/27/2024,11,ĐH3942309,KH-0430,P-502,8,36945000,295560000,197040000,NV195,CN HCM,,,
11/27/2024,11,ĐH2860231,KH-0514,P-687,8,3315000,26520000,17680000,NV188,CN HCM,,,
11/28/2024,11,ĐH7577630,KH-0711,P-411,2,14250000,28500000,19000000,NV122,CN HCM,,,
11/28/2024,11,ĐH2742172,KH-0367,P-707,2,10890000,21780000,14520000,NV187,CN HCM,,,
11/28/2024,11,ĐH4083920,KH-0538,P-073,4,9795000,39180000,26120000,NV231,CN HCM,,,
11/28/2024,11,ĐH5809839,KH-0200,P-782,8,7635000,61080000,40720000,NV206,CN HCM,,,
11/28/2024,11,ĐH5480949,KH-0669,P-340,3,255000,765000,510000,NV098,CN HCM,,,
11/29/2024,11,ĐH1920201,KH-0707,P-371,1,5220000,5220000,3480000,NV223,CN HCM,,,
11/29/2024,11,ĐH9478172,KH-0069,P-177,4,80775000,323100000,215400000,NV117,CN HCM,,,
11/29/2024,11,ĐH7177213,KH-0005,P-265,8,33315000,266520000,177680000,NV103,CN HCM,,,
11/29/2024,11,ĐH2260955,KH-0242,P-558,5,3000000,15000000,10000000,NV067,CN HCM,,,
11/29/2024,11,ĐH4701968,KH-0733,P-190,5,330000,1650000,1100000,NV027,CN HCM,,,
11/29/2024,11,ĐH2598715,KH-0196,P-142,4,13545000,54180000,36120000,NV109,CN HCM,,,
11/29/2024,11,ĐH7480206,KH-0354,P-694,1,540000,540000,360000,NV190,CN HCM,,,
11/29/2024,11,ĐH4036651,KH-0157,P-797,8,6825000,54600000,36400000,NV184,CN HCM,,,
11/29/2024,11,ĐH5606344,KH-0206,P-711,8,2040000,16320000,10880000,NV148,CN HCM,,,
11/29/2024,11,ĐH6508684,KH-0246,P-300,7,1365000,9555000,6370000,NV126,CN HCM,,,
11/30/2024,11,ĐH2800712,KH-0079,P-675,1,195000,195000,130000,NV152,CN HCM,,,
11/30/2024,11,ĐH2689737,KH-0082,P-470,3,34125000,102375000,68250000,NV091,CN HCM,,,
11/30/2024,11,ĐH8052000,KH-0709,P-790,7,990000,6930000,4620000,NV095,CN HCM,,,
11/30/2024,11,ĐH1850070,KH-0018,P-363,8,46665000,373320000,248880000,NV080,CN HCM,,,
11/30/2024,11,ĐH7243694,KH-0013,P-246,3,6090000,18270000,12180000,NV007,CN HCM,,,
11/30/2024,11,ĐH9999012,KH-0687,P-605,5,2040000,10200000,6800000,NV152,CN HCM,,,
11/30/2024,11,ĐH8659267,KH-0098,P-766,2,810000,1620000,1080000,NV140,CN HCM,,,
11/30/2024,11,ĐH6100034,KH-0105,P-116,2,18735000,37470000,24980000,NV010,CN HCM,,,
12/1/2024,12,ĐH7286661,KH-0425,P-366,2,480000,960000,640000,NV139,CN HCM,,,
12/1/2024,12,ĐH8019027,KH-0279,P-092,7,10035000,70245000,46830000,NV152,CN HCM,,,
12/1/2024,12,ĐH7959891,KH-0546,P-700,10,3600000,36000000,24000000,NV243,CN HCM,,,
12/1/2024,12,ĐH8446925,KH-0663,P-067,9,690000,6210000,4140000,NV044,CN HCM,,,
12/1/2024,12,ĐH4873876,KH-0240,P-269,2,660000,1320000,880000,NV171,CN HCM,,,
12/1/2024,12,ĐH2012385,KH-0195,P-798,6,4680000,28080000,18720000,NV090,CN HCM,,,
12/1/2024,12,ĐH6309616,KH-0709,P-707,6,10890000,65340000,43560000,NV105,CN HCM,,,
12/1/2024,12,ĐH2032957,KH-0512,P-677,3,555000,1665000,1110000,NV218,CN HCM,,,
12/1/2024,12,ĐH1908262,KH-0635,P-480,2,2715000,5430000,3620000,NV243,CN HCM,,,
12/1/2024,12,ĐH3196387,KH-0544,P-761,2,1950000,3900000,2600000,NV092,CN HCM,,,
12/1/2024,12,ĐH4990854,KH-0488,P-466,6,7980000,47880000,31920000,NV146,CN HCM,,,
12/1/2024,12,ĐH3451991,KH-0148,P-313,7,42210000,295470000,196980000,NV141,CN HCM,,,
12/2/2024,12,ĐH7782789,KH-0396,P-212,7,1230000,8610000,5740000,NV244,CN HCM,,,
12/2/2024,12,ĐH9735356,KH-0586,P-048,6,13845000,83070000,55380000,NV227,CN HCM,,,
12/2/2024,12,ĐH8981222,KH-0775,P-470,2,34125000,68250000,45500000,NV191,CN HCM,,,
12/2/2024,12,ĐH2214974,KH-0142,P-768,1,1425000,1425000,950000,NV013,CN HCM,,,
12/2/2024,12,ĐH9445305,KH-0175,P-080,9,9600000,86400000,57600000,NV211,CN HCM,,,
12/2/2024,12,ĐH1753341,KH-0031,P-482,6,8835000,53010000,35340000,NV004,CN HCM,,,
12/2/2024,12,ĐH3460245,KH-0538,P-314,7,2895000,20265000,13510000,NV143,CN HCM,,,
12/2/2024,12,ĐH6051732,KH-0313,P-607,9,4005000,36045000,24030000,NV226,CN HCM,,,
12/2/2024,12,ĐH5057675,KH-0032,P-466,3,7980000,23940000,15960000,NV247,CN HCM,,,
12/2/2024,12,ĐH2172519,KH-0589,P-180,10,8085000,80850000,53900000,NV122,CN HCM,,,
12/2/2024,12,ĐH9544756,KH-0777,P-312,5,3030000,15150000,10100000,NV125,CN HCM,,,
12/2/2024,12,ĐH7367521,KH-0487,P-503,1,38550000,38550000,25700000,NV024,CN HCM,,,
12/2/2024,12,ĐH9612260,KH-0359,P-194,9,675000,6075000,4050000,NV246,CN HCM,,,
12/3/2024,12,ĐH8841129,KH-0698,P-480,2,2715000,5430000,3620000,NV099,CN HCM,,,
12/3/2024,12,ĐH3286107,KH-0598,P-192,1,13995000,13995000,9330000,NV123,CN HCM,,,
12/3/2024,12,ĐH8213940,KH-0049,P-488,4,213885000,855540000,570360000,NV103,CN HCM,,,
12/3/2024,12,ĐH6468813,KH-0699,P-718,1,1170000,1170000,780000,NV235,CN HCM,,,
12/3/2024,12,ĐH9953097,KH-0593,P-664,7,1440000,10080000,6720000,NV191,CN HCM,,,
12/3/2024,12,ĐH5983221,KH-0519,P-310,6,5520000,33120000,22080000,NV235,CN HCM,,,
12/3/2024,12,ĐH5084546,KH-0519,P-497,10,12465000,124650000,83100000,NV096,CN HCM,,,
12/4/2024,12,ĐH4831831,KH-0112,P-623,6,24870000,149220000,99480000,NV102,CN HCM,,,
12/4/2024,12,ĐH7527872,KH-0583,P-293,10,105000,1050000,700000,NV087,CN HCM,,,
12/4/2024,12,ĐH1269299,KH-0685,P-767,5,825000,4125000,2750000,NV048,CN HCM,,,
12/4/2024,12,ĐH1998434,KH-0071,P-665,4,3495000,13980000,9320000,NV118,CN HCM,,,
12/4/2024,12,ĐH8552835,KH-0311,P-519,5,18135000,90675000,60450000,NV004,CN HCM,,,
12/4/2024,12,ĐH7270313,KH-0515,P-423,4,4440000,17760000,11840000,NV043,CN HCM,,,
12/4/2024,12,ĐH7932454,KH-0470,P-288,5,4560000,22800000,15200000,NV054,CN HCM,,,
12/5/2024,12,ĐH8514487,KH-0605,P-794,3,1365000,4095000,2730000,NV191,CN HCM,,,
12/5/2024,12,ĐH7656973,KH-0084,P-184,2,3270000,6540000,4360000,NV163,CN HCM,,,
12/5/2024,12,ĐH7888314,KH-0005,P-503,3,38550000,115650000,77100000,NV098,CN HCM,,,
12/5/2024,12,ĐH1458746,KH-0077,P-701,2,180000,360000,240000,NV089,CN HCM,,,
12/5/2024,12,ĐH9095311,KH-0616,P-261,6,1485000,8910000,5940000,NV097,CN HCM,,,
12/5/2024,12,ĐH7154499,KH-0586,P-230,1,2790000,2790000,1860000,NV126,CN HCM,,,
12/5/2024,12,ĐH7103349,KH-0095,P-029,6,5385000,32310000,21540000,NV134,CN HCM,,,
12/5/2024,12,ĐH2738436,KH-0614,P-166,3,14535000,43605000,29070000,NV053,CN HCM,,,
12/6/2024,12,ĐH5909510,KH-0069,P-318,9,1560000,14040000,9360000,NV096,CN HCM,,,
12/6/2024,12,ĐH1227388,KH-0561,P-575,10,27150000,271500000,181000000,NV186,CN HCM,,,
12/6/2024,12,ĐH4841184,KH-0198,P-360,6,234975000,1409850000,939900000,NV038,CN HCM,,,
12/6/2024,12,ĐH6213964,KH-0358,P-237,7,195000,1365000,910000,NV017,CN HCM,,,
12/6/2024,12,ĐH8782958,KH-0751,P-686,10,660000,6600000,4400000,NV136,CN HCM,,,
12/6/2024,12,ĐH3948594,KH-0568,P-691,8,3450000,27600000,18400000,NV013,CN HCM,,,
12/6/2024,12,ĐH4704733,KH-0582,P-745,7,1110000,7770000,5180000,NV169,CN HCM,,,
12/6/2024,12,ĐH4385560,KH-0674,P-043,8,17925000,143400000,95600000,NV192,CN HCM,,,
12/6/2024,12,ĐH5350924,KH-0281,P-656,7,3315000,23205000,15470000,NV184,CN HCM,,,
12/7/2024,12,ĐH9446015,KH-0361,P-154,9,39495000,355455000,236970000,NV080,CN HCM,,,
12/7/2024,12,ĐH3117615,KH-0658,P-197,4,38850000,155400000,103600000,NV135,CN HCM,,,
12/7/2024,12,ĐH6058100,KH-0667,P-201,7,4680000,32760000,21840000,NV046,CN HCM,,,
12/7/2024,12,ĐH8535745,KH-0508,P-600,1,3045000,3045000,2030000,NV190,CN HCM,,,
12/7/2024,12,ĐH7571619,KH-0130,P-645,3,5625000,16875000,11250000,NV188,CN HCM,,,
12/7/2024,12,ĐH4619116,KH-0091,P-743,4,270000,1080000,720000,NV128,CN HCM,,,
12/7/2024,12,ĐH1231822,KH-0084,P-099,8,14550000,116400000,77600000,NV046,CN HCM,,,
12/8/2024,12,ĐH8773738,KH-0013,P-225,6,2415000,14490000,9660000,NV140,CN HCM,,,
12/8/2024,12,ĐH4337287,KH-0084,P-030,6,5250000,31500000,21000000,NV001,CN HCM,,,
12/8/2024,12,ĐH2786660,KH-0377,P-397,9,1005000,9045000,6030000,NV057,CN HCM,,,
12/8/2024,12,ĐH5748669,KH-0215,P-141,10,4260000,42600000,28400000,NV126,CN HCM,,,
12/8/2024,12,ĐH5023226,KH-0649,P-267,3,2640000,7920000,5280000,NV173,CN HCM,,,
12/8/2024,12,ĐH3523942,KH-0735,P-108,6,29580000,177480000,118320000,NV015,CN HCM,,,
12/8/2024,12,ĐH3103194,KH-0691,P-730,8,4635000,37080000,24720000,NV027,CN HCM,,,
12/8/2024,12,ĐH9667331,KH-0373,P-432,3,19350000,58050000,38700000,NV083,CN HCM,,,
12/8/2024,12,ĐH7495291,KH-0646,P-645,8,5625000,45000000,30000000,NV087,CN HCM,,,
12/8/2024,12,ĐH1477172,KH-0199,P-715,5,29565000,147825000,98550000,NV133,CN HCM,,,
12/8/2024,12,ĐH2158926,KH-0420,P-073,9,9795000,88155000,58770000,NV098,CN HCM,,,
12/9/2024,12,ĐH7232811,KH-0356,P-076,1,690000,690000,460000,NV131,CN HCM,,,
12/9/2024,12,ĐH2515899,KH-0547,P-356,3,855000,2565000,1710000,NV245,CN HCM,,,
12/9/2024,12,ĐH4068512,KH-0544,P-181,4,16275000,65100000,43400000,NV137,CN HCM,,,
12/9/2024,12,ĐH1446358,KH-0137,P-784,2,480000,960000,640000,NV072,CN HCM,,,
12/9/2024,12,ĐH4534372,KH-0172,P-433,8,30345000,242760000,161840000,NV200,CN HCM,,,
12/9/2024,12,ĐH5891454,KH-0657,P-067,5,690000,3450000,2300000,NV246,CN HCM,,,
12/9/2024,12,ĐH2967992,KH-0121,P-799,7,105000,735000,490000,NV070,CN HCM,,,
12/9/2024,12,ĐH4010793,KH-0719,P-265,6,33315000,199890000,133260000,NV048,CN HCM,,,
12/9/2024,12,ĐH4914172,KH-0778,P-309,7,21435000,150045000,100030000,NV112,CN HCM,,,
12/9/2024,12,ĐH4291660,KH-0063,P-063,8,11520000,92160000,61440000,NV088,CN HCM,,,
12/10/2024,12,ĐH7996924,KH-0356,P-720,2,4215000,8430000,5620000,NV179,CN HCM,,,
12/10/2024,12,ĐH3959304,KH-0284,P-284,7,30825000,215775000,143850000,NV077,CN HCM,,,
12/10/2024,12,ĐH8216928,KH-0472,P-441,1,4080000,4080000,2720000,NV029,CN HCM,,,
12/10/2024,12,ĐH6343836,KH-0639,P-405,1,15915000,15915000,10610000,NV170,CN HCM,,,
12/10/2024,12,ĐH7128038,KH-0585,P-760,1,1305000,1305000,870000,NV244,CN HCM,,,
12/10/2024,12,ĐH3644517,KH-0162,P-552,6,56925000,341550000,227700000,NV075,CN HCM,,,
12/10/2024,12,ĐH4184856,KH-0530,P-565,5,915000,4575000,3050000,NV136,CN HCM,,,
12/10/2024,12,ĐH2625477,KH-0067,P-111,4,18015000,72060000,48040000,NV099,CN HCM,,,
12/10/2024,12,ĐH3165497,KH-0174,P-309,2,21435000,42870000,28580000,NV100,CN HCM,,,
12/10/2024,12,ĐH1802394,KH-0236,P-415,6,15300000,91800000,61200000,NV025,CN HCM,,,
12/11/2024,12,ĐH2242132,KH-0171,P-223,7,16770000,117390000,78260000,NV110,CN HCM,,,
12/11/2024,12,ĐH4797401,KH-0412,P-675,8,195000,1560000,1040000,NV180,CN HCM,,,
12/11/2024,12,ĐH4785725,KH-0011,P-435,4,14580000,58320000,38880000,NV074,CN HCM,,,
12/11/2024,12,ĐH3705871,KH-0167,P-782,9,7635000,68715000,45810000,NV082,CN HCM,,,
12/11/2024,12,ĐH4116976,KH-0307,P-592,2,540000,1080000,720000,NV042,CN HCM,,,
12/11/2024,12,ĐH2168732,KH-0783,P-213,1,19995000,19995000,13330000,NV043,CN HCM,,,
12/11/2024,12,ĐH2537537,KH-0419,P-341,2,24990000,49980000,33320000,NV136,CN HCM,,,
12/11/2024,12,ĐH6101651,KH-0626,P-224,1,1335000,1335000,890000,NV074,CN HCM,,,
12/12/2024,12,ĐH1817345,KH-0545,P-209,1,6345000,6345000,4230000,NV150,CN HCM,,,
12/12/2024,12,ĐH8822037,KH-0258,P-015,10,3645000,36450000,24300000,NV172,CN HCM,,,
12/12/2024,12,ĐH8760566,KH-0642,P-230,4,2790000,11160000,7440000,NV088,CN HCM,,,
