Ngày hạch toán,Đơn hàng,Mã KH,Mã Sản Phẩm,Số lượng bán,Đơn giá,Doanh thu,Giá vốn hàng hóa,Mã nhân viên bán,Chi nhánh
12/9/2024,ĐH5419518,KH-0353,P-326,4,375000,1500000,1000000,NV030,CN DN
12/9/2024,ĐH9558425,KH-0712,P-717,6,330000,1980000,1320000,NV134,CN HN
12/9/2024,ĐH1446358,KH-0137,P-784,2,480000,960000,640000,NV072,CN HCM
12/9/2024,ĐH4534372,KH-0172,P-433,8,30345000,242760000,161840000,NV200,CN HCM
12/9/2024,ĐH6578420,KH-0567,P-316,10,19260000,192600000,128400000,NV042,CN HN
12/9/2024,ĐH8735628,KH-0704,P-192,7,13995000,97965000,65310000,NV156,CN HN
12/9/2024,ĐH2890488,KH-0498,P-535,8,7710000,61680000,41120000,NV128,CN HN
12/9/2024,ĐH9756723,KH-0259,P-035,9,92925000,836325000,557550000,NV088,CN HN
12/9/2024,ĐH5891454,KH-0657,P-067,5,690000,3450000,2300000,NV246,CN HCM
12/9/2024,ĐH4116035,KH-0609,P-071,6,795000,4770000,3180000,NV231,CN HN
12/9/2024,ĐH2967992,KH-0121,P-799,7,105000,735000,490000,NV070,CN HCM
12/9/2024,ĐH2458596,KH-0039,P-799,3,105000,315000,210000,NV167,CN HN
12/9/2024,ĐH4010793,KH-0719,P-265,6,33315000,199890000,133260000,NV048,CN HCM
12/9/2024,ĐH4914172,KH-0778,P-309,7,21435000,150045000,100030000,NV112,CN HCM
12/9/2024,ĐH4291660,KH-0063,P-063,8,11520000,92160000,61440000,NV088,CN HCM
12/9/2024,ĐH8852804,KH-0365,P-019,7,3015000,21105000,14070000,NV134,CN HN
12/9/2024,ĐH5453677,KH-0222,P-451,3,21960000,65880000,43920000,NV066,CN DN
12/9/2024,ĐH3147345,KH-0551,P-789,2,2610000,5220000,3480000,NV189,CN DN
12/9/2024,ĐH1996943,KH-0733,P-490,2,184275000,368550000,245700000,NV167,CN DN
12/9/2024,ĐH1865092,KH-0514,P-064,10,3615000,36150000,24100000,NV097,CN HN
12/9/2024,ĐH8013059,KH-0094,P-291,1,1230000,1230000,820000,NV153,CN DN
12/10/2024,ĐH8134621,KH-0646,P-261,9,1485000,13365000,8910000,NV204,CN DN
12/10/2024,ĐH5709761,KH-0476,P-232,7,1650000,11550000,7700000,NV128,CN HN
12/10/2024,ĐH9801297,KH-0395,P-556,1,7410000,7410000,4940000,NV078,CN HN
12/10/2024,ĐH7996924,KH-0356,P-720,2,4215000,8430000,5620000,NV179,CN HCM
12/10/2024,ĐH3959304,KH-0284,P-284,7,30825000,215775000,143850000,NV077,CN HCM
12/10/2024,ĐH8216928,KH-0472,P-441,1,4080000,4080000,2720000,NV029,CN HCM
12/10/2024,ĐH3075818,KH-0143,P-422,8,1905000,15240000,10160000,NV140,CN DN
12/10/2024,ĐH2197390,KH-0225,P-402,5,1650000,8250000,5500000,NV105,CN DN
12/10/2024,ĐH6343836,KH-0639,P-405,1,15915000,15915000,10610000,NV170,CN HCM
12/10/2024,ĐH7128038,KH-0585,P-760,1,1305000,1305000,870000,NV244,CN HCM
12/10/2024,ĐH3644517,KH-0162,P-552,6,56925000,341550000,227700000,NV075,CN HCM
12/10/2024,ĐH9831251,KH-0729,P-777,8,2550000,20400000,13600000,NV100,CN HN
12/10/2024,ĐH8177539,KH-0228,P-731,10,4155000,41550000,27700000,NV149,CN HN
12/10/2024,ĐH4184856,KH-0530,P-565,5,915000,4575000,3050000,NV136,CN HCM
12/10/2024,ĐH2625477,KH-0067,P-111,4,18015000,72060000,48040000,NV099,CN HCM
12/10/2024,ĐH1135807,KH-0554,P-143,3,20550000,61650000,41100000,NV192,CN HN
12/10/2024,ĐH5991457,KH-0076,P-240,2,25110000,50220000,33480000,NV192,CN DN
12/10/2024,ĐH3165497,KH-0174,P-309,2,21435000,42870000,28580000,NV100,CN HCM
12/10/2024,ĐH6206820,KH-0235,P-535,7,7710000,53970000,35980000,NV080,CN HN
12/10/2024,ĐH4826642,KH-0241,P-347,10,39420000,394200000,262800000,NV016,CN HN
12/10/2024,ĐH1802394,KH-0236,P-415,6,15300000,91800000,61200000,NV025,CN HCM
12/10/2024,ĐH9045159,KH-0279,P-456,8,8160000,65280000,43520000,NV227,CN DN
12/10/2024,ĐH9435296,KH-0192,P-213,4,19995000,79980000,53320000,NV238,CN DN
12/10/2024,ĐH4747596,KH-0260,P-264,3,5265000,15795000,10530000,NV082,CN HN
12/11/2024,ĐH2242132,KH-0171,P-223,7,16770000,117390000,78260000,NV110,CN HCM
12/11/2024,ĐH4797401,KH-0412,P-675,8,195000,1560000,1040000,NV180,CN HCM
12/11/2024,ĐH1812830,KH-0485,P-554,5,6120000,30600000,20400000,NV136,CN HN
12/11/2024,ĐH2453623,KH-0024,P-062,7,915000,6405000,4270000,NV090,CN DN
12/11/2024,ĐH4785725,KH-0011,P-435,4,14580000,58320000,38880000,NV074,CN HCM
12/11/2024,ĐH3705871,KH-0167,P-782,9,7635000,68715000,45810000,NV082,CN HCM
12/11/2024,ĐH2952675,KH-0428,P-588,6,225000,1350000,900000,NV090,CN HN
12/11/2024,ĐH4116976,KH-0307,P-592,2,540000,1080000,720000,NV042,CN HCM
12/11/2024,ĐH4382200,KH-0736,P-101,4,540000,2160000,1440000,NV147,CN DN
12/11/2024,ĐH2168732,KH-0783,P-213,1,19995000,19995000,13330000,NV043,CN HCM
12/11/2024,ĐH3020356,KH-0049,P-378,3,855000,2565000,1710000,NV232,CN DN
12/11/2024,ĐH7406799,KH-0368,P-429,3,29865000,89595000,59730000,NV222,CN DN
12/11/2024,ĐH6540549,KH-0641,P-558,7,3000000,21000000,14000000,NV214,CN DN
12/11/2024,ĐH2537537,KH-0419,P-341,2,24990000,49980000,33320000,NV136,CN HCM
12/11/2024,ĐH3063764,KH-0157,P-132,1,7590000,7590000,5060000,NV176,CN DN
12/11/2024,ĐH8980542,KH-0425,P-336,5,8685000,43425000,28950000,NV180,CN DN
12/11/2024,ĐH6101651,KH-0626,P-224,1,1335000,1335000,890000,NV074,CN HCM
12/12/2024,ĐH1817345,KH-0545,P-209,1,6345000,6345000,4230000,NV150,CN HCM
12/12/2024,ĐH8488603,KH-0654,P-208,6,4095000,24570000,16380000,NV184,CN HN
12/12/2024,ĐH4203913,KH-0757,P-591,10,720000,7200000,4800000,NV078,CN HN
12/12/2024,ĐH9826168,KH-0283,P-534,5,6465000,32325000,21550000,NV072,CN DN
12/12/2024,ĐH8822037,KH-0258,P-015,10,3645000,36450000,24300000,NV172,CN HCM
12/12/2024,ĐH2706775,KH-0642,P-432,1,19350000,19350000,12900000,NV156,CN DN
12/12/2024,ĐH5072773,KH-0121,P-377,1,16365000,16365000,10910000,NV091,CN DN
12/12/2024,ĐH8760566,KH-0642,P-230,4,2790000,11160000,7440000,NV088,CN HCM
12/12/2024,ĐH5074506,KH-0340,P-687,8,3315000,26520000,17680000,NV141,CN HCM
12/12/2024,ĐH5599516,KH-0259,P-042,3,4275000,12825000,8550000,NV128,CN HN
12/12/2024,ĐH5567180,KH-0522,P-723,1,2355000,2355000,1570000,NV241,CN HN
12/12/2024,ĐH9528677,KH-0541,P-785,2,720000,1440000,960000,NV239,CN HCM
12/12/2024,ĐH9335849,KH-0138,P-175,2,25200000,50400000,33600000,NV114,CN HCM
12/12/2024,ĐH9277610,KH-0647,P-469,3,1905000,5715000,3810000,NV081,CN DN
12/12/2024,ĐH4899241,KH-0339,P-026,2,2250000,4500000,3000000,NV037,CN DN
12/12/2024,ĐH9539716,KH-0473,P-521,7,28350000,198450000,132300000,NV149,CN DN
12/12/2024,ĐH2573767,KH-0317,P-459,5,126675000,633375000,422250000,NV068,CN HCM
12/12/2024,ĐH7432734,KH-0115,P-632,6,7290000,43740000,29160000,NV132,CN HN
12/12/2024,ĐH5186896,KH-0249,P-103,7,8940000,62580000,41720000,NV052,CN HCM
12/12/2024,ĐH9194338,KH-0031,P-774,2,795000,1590000,1060000,NV065,CN HCM
12/12/2024,ĐH1670379,KH-0298,P-300,2,1365000,2730000,1820000,NV205,CN DN
12/12/2024,ĐH8325322,KH-0396,P-100,3,16035000,48105000,32070000,NV173,CN DN
12/12/2024,ĐH7147670,KH-0094,P-580,6,12105000,72630000,48420000,NV132,CN HN
12/12/2024,ĐH8123141,KH-0177,P-112,8,169935000,1359480000,906320000,NV227,CN HCM
12/12/2024,ĐH8290860,KH-0669,P-636,4,1335000,5340000,3560000,NV081,CN DN
12/12/2024,ĐH4403295,KH-0745,P-629,5,255000,1275000,850000,NV249,CN DN
12/12/2024,ĐH1146024,KH-0259,P-472,6,23790000,142740000,95160000,NV130,CN DN
12/12/2024,ĐH6630886,KH-0075,P-611,8,7980000,63840000,42560000,NV145,CN HCM
12/12/2024,ĐH1736592,KH-0315,P-259,3,195000,585000,390000,NV236,CN DN
12/12/2024,ĐH5056904,KH-0698,P-288,10,4560000,45600000,30400000,NV028,CN HN
12/12/2024,ĐH9026508,KH-0724,P-565,8,915000,7320000,4880000,NV092,CN DN
12/12/2024,ĐH6172917,KH-0057,P-109,9,12240000,110160000,73440000,NV030,CN DN
12/12/2024,ĐH2740372,KH-0649,P-798,5,4680000,23400000,15600000,NV215,CN HN
12/13/2024,ĐH2004419,KH-0229,P-407,5,16005000,80025000,53350000,NV167,CN HCM
12/13/2024,ĐH6982069,KH-0417,P-316,10,19260000,192600000,128400000,NV107,CN HCM
12/13/2024,ĐH2977966,KH-0038,P-436,9,4620000,41580000,27720000,NV082,CN HN
12/13/2024,ĐH3023230,KH-0445,P-688,6,450000,2700000,1800000,NV100,CN DN
12/13/2024,ĐH9771533,KH-0104,P-319,4,3810000,15240000,10160000,NV115,CN DN
12/13/2024,ĐH9137620,KH-0431,P-610,10,42180000,421800000,281200000,NV088,CN DN
12/13/2024,ĐH9924796,KH-0647,P-657,7,690000,4830000,3220000,NV050,CN HCM
12/13/2024,ĐH9702041,KH-0613,P-504,4,2490000,9960000,6640000,NV114,CN HCM
12/13/2024,ĐH4695507,KH-0262,P-667,1,1785000,1785000,1190000,NV233,CN HCM
12/13/2024,ĐH1591549,KH-0748,P-338,8,21795000,174360000,116240000,NV124,CN DN
12/13/2024,ĐH4861508,KH-0482,P-128,7,3885000,27195000,18130000,NV176,CN HN
12/13/2024,ĐH8709687,KH-0144,P-630,8,1905000,15240000,10160000,NV149,CN HCM
12/13/2024,ĐH4560544,KH-0008,P-497,4,12465000,49860000,33240000,NV149,CN HCM
12/13/2024,ĐH8624059,KH-0061,P-005,9,5550000,49950000,33300000,NV023,CN HCM
12/13/2024,ĐH2082620,KH-0763,P-143,7,20550000,143850000,95900000,NV055,CN HCM
12/13/2024,ĐH5221382,KH-0504,P-554,9,6120000,55080000,36720000,NV048,CN DN
12/13/2024,ĐH2039227,KH-0527,P-452,3,25875000,77625000,51750000,NV164,CN HCM
12/13/2024,ĐH8389490,KH-0265,P-455,10,2385000,23850000,15900000,NV138,CN DN
12/13/2024,ĐH9659517,KH-0059,P-481,5,8955000,44775000,29850000,NV099,CN HCM
12/13/2024,ĐH5690824,KH-0208,P-316,5,19260000,96300000,64200000,NV213,CN HN
12/13/2024,ĐH7689816,KH-0267,P-231,4,135000,540000,360000,NV045,CN HN
12/13/2024,ĐH8283820,KH-0238,P-378,7,855000,5985000,3990000,NV239,CN HN
12/13/2024,ĐH7393041,KH-0052,P-700,10,3600000,36000000,24000000,NV098,CN HCM
12/13/2024,ĐH1102922,KH-0090,P-097,9,3480000,31320000,20880000,NV235,CN HCM
12/13/2024,ĐH7762307,KH-0624,P-586,8,405000,3240000,2160000,NV022,CN HCM
12/13/2024,ĐH2319145,KH-0269,P-296,2,240000,480000,320000,NV216,CN DN
12/13/2024,ĐH7675361,KH-0680,P-668,8,2175000,17400000,11600000,NV003,CN HN
12/14/2024,ĐH6285823,KH-0503,P-407,7,16005000,112035000,74690000,NV181,CN HN
12/14/2024,ĐH6710739,KH-0306,P-718,7,1170000,8190000,5460000,NV021,CN HCM
12/14/2024,ĐH2267175,KH-0106,P-468,9,18720000,168480000,112320000,NV233,CN DN
12/14/2024,ĐH1888051,KH-0057,P-146,3,15240000,45720000,30480000,NV222,CN HN
12/14/2024,ĐH5367409,KH-0726,P-521,6,28350000,170100000,113400000,NV022,CN HN
12/14/2024,ĐH8369733,KH-0208,P-475,5,150000,750000,500000,NV005,CN DN
12/14/2024,ĐH9710470,KH-0706,P-138,4,47685000,190740000,127160000,NV079,CN HCM
12/14/2024,ĐH2998012,KH-0454,P-093,8,6960000,55680000,37120000,NV190,CN HCM
12/14/2024,ĐH5526324,KH-0017,P-216,7,1275000,8925000,5950000,NV228,CN HN
12/14/2024,ĐH9429375,KH-0758,P-774,4,795000,3180000,2120000,NV124,CN DN
12/14/2024,ĐH4763098,KH-0321,P-403,7,105000,735000,490000,NV050,CN HCM
12/14/2024,ĐH8455243,KH-0098,P-765,7,345000,2415000,1610000,NV167,CN DN
12/14/2024,ĐH8071594,KH-0374,P-391,10,49875000,498750000,332500000,NV103,CN DN
12/14/2024,ĐH5813608,KH-0057,P-191,4,3555000,14220000,9480000,NV168,CN HN
12/14/2024,ĐH6417055,KH-0296,P-461,1,3675000,3675000,2450000,NV041,CN DN
12/14/2024,ĐH8628263,KH-0215,P-255,9,9030000,81270000,54180000,NV074,CN HN
12/14/2024,ĐH9807879,KH-0726,P-719,2,585000,1170000,780000,NV128,CN HCM
12/14/2024,ĐH7298934,KH-0587,P-725,5,7080000,35400000,23600000,NV129,CN HN
12/14/2024,ĐH4471397,KH-0248,P-391,5,49875000,249375000,166250000,NV056,CN DN
12/14/2024,ĐH4371807,KH-0606,P-761,8,1950000,15600000,10400000,NV190,CN HCM
12/14/2024,ĐH2623110,KH-0642,P-164,5,5445000,27225000,18150000,NV085,CN HCM
12/14/2024,ĐH8296800,KH-0054,P-336,3,8685000,26055000,17370000,NV091,CN HN
12/15/2024,ĐH3388588,KH-0313,P-186,7,4440000,31080000,20720000,NV206,CN HN
12/15/2024,ĐH9341364,KH-0254,P-760,10,1305000,13050000,8700000,NV046,CN HN
12/15/2024,ĐH2358064,KH-0608,P-574,3,270000,810000,540000,NV126,CN HCM
12/15/2024,ĐH1824100,KH-0204,P-063,4,11520000,46080000,30720000,NV112,CN DN
12/15/2024,ĐH6326062,KH-0192,P-506,9,300000,2700000,1800000,NV131,CN HCM
12/15/2024,ĐH6266641,KH-0348,P-091,8,2175000,17400000,11600000,NV046,CN HN
12/15/2024,ĐH6087821,KH-0314,P-374,5,8100000,40500000,27000000,NV091,CN HN
12/15/2024,ĐH1188397,KH-0178,P-781,2,6420000,12840000,8560000,NV062,CN HN
12/15/2024,ĐH5512929,KH-0165,P-094,2,19380000,38760000,25840000,NV201,CN DN
12/15/2024,ĐH7829741,KH-0084,P-023,3,9015000,27045000,18030000,NV071,CN HCM
12/15/2024,ĐH6509907,KH-0438,P-355,9,67860000,610740000,407160000,NV238,CN HN
12/15/2024,ĐH2775726,KH-0139,P-737,2,240000,480000,320000,NV107,CN HCM
12/15/2024,ĐH8193577,KH-0660,P-655,8,195000,1560000,1040000,NV209,CN HCM
12/15/2024,ĐH1523514,KH-0204,P-487,3,3870000,11610000,7740000,NV079,CN HN
12/15/2024,ĐH4580617,KH-0511,P-401,1,285000,285000,190000,NV189,CN HCM
12/15/2024,ĐH7480885,KH-0496,P-038,9,5490000,49410000,32940000,NV102,CN HCM
12/15/2024,ĐH2730555,KH-0410,P-682,4,1335000,5340000,3560000,NV123,CN HN
12/15/2024,ĐH5974144,KH-0661,P-652,5,120000,600000,400000,NV022,CN DN
12/15/2024,ĐH3538736,KH-0302,P-482,3,8835000,26505000,17670000,NV179,CN HCM
12/15/2024,ĐH8182209,KH-0656,P-491,8,171120000,1368960000,912640000,NV113,CN DN
12/15/2024,ĐH4753258,KH-0361,P-617,3,4110000,12330000,8220000,NV155,CN HN
12/15/2024,ĐH2112526,KH-0620,P-711,4,2040000,8160000,5440000,NV247,CN DN
12/15/2024,ĐH4106924,KH-0276,P-196,7,24015000,168105000,112070000,NV014,CN HN
12/15/2024,ĐH7011695,KH-0673,P-446,5,13650000,68250000,45500000,NV023,CN DN
12/15/2024,ĐH2067500,KH-0069,P-563,3,2145000,6435000,4290000,NV087,CN DN
12/15/2024,ĐH5946244,KH-0654,P-571,6,20250000,121500000,81000000,NV136,CN HCM
12/15/2024,ĐH6725023,KH-0399,P-155,4,199425000,797700000,531800000,NV029,CN DN
12/15/2024,ĐH7622227,KH-0693,P-467,3,41925000,125775000,83850000,NV018,CN HCM
12/15/2024,ĐH9146543,KH-0558,P-790,1,990000,990000,660000,NV113,CN HN
12/16/2024,ĐH3355910,KH-0384,P-203,9,21450000,193050000,128700000,NV209,CN HN
12/16/2024,ĐH6802038,KH-0612,P-229,9,750000,6750000,4500000,NV232,CN DN
12/16/2024,ĐH1815709,KH-0500,P-294,4,75000,300000,200000,NV022,CN DN
12/16/2024,ĐH6377016,KH-0102,P-160,9,288150000,2593350000,1728900000,NV033,CN DN
12/16/2024,ĐH3457815,KH-0213,P-021,2,17700000,35400000,23600000,NV086,CN HCM
12/16/2024,ĐH1977133,KH-0534,P-011,7,15885000,111195000,74130000,NV168,CN HN
12/16/2024,ĐH2213194,KH-0740,P-602,2,9135000,18270000,12180000,NV146,CN DN
12/16/2024,ĐH7060454,KH-0006,P-528,3,20550000,61650000,41100000,NV058,CN HCM
12/16/2024,ĐH4109386,KH-0721,P-329,5,20070000,100350000,66900000,NV057,CN DN
12/16/2024,ĐH4856530,KH-0118,P-783,5,11445000,57225000,38150000,NV014,CN HN
12/16/2024,ĐH6845825,KH-0365,P-374,6,8100000,48600000,32400000,NV056,CN HCM
12/16/2024,ĐH6898413,KH-0687,P-026,1,2250000,2250000,1500000,NV130,CN HCM
12/16/2024,ĐH6665312,KH-0473,P-671,3,585000,1755000,1170000,NV221,CN DN
12/16/2024,ĐH3766138,KH-0043,P-120,7,5955000,41685000,27790000,NV047,CN DN
12/16/2024,ĐH2790933,KH-0251,P-417,9,62565000,563085000,375390000,NV017,CN HN
12/16/2024,ĐH9699349,KH-0349,P-007,2,8100000,16200000,10800000,NV081,CN HCM
12/16/2024,ĐH8580389,KH-0681,P-273,9,5580000,50220000,33480000,NV102,CN HN
12/16/2024,ĐH7457469,KH-0531,P-368,1,7200000,7200000,4800000,NV238,CN DN
12/17/2024,ĐH1281359,KH-0300,P-761,1,1950000,1950000,1300000,NV227,CN HN
12/17/2024,ĐH8853661,KH-0182,P-360,2,234975000,469950000,313300000,NV234,CN DN
12/17/2024,ĐH3951553,KH-0032,P-737,8,240000,1920000,1280000,NV171,CN DN
12/17/2024,ĐH1480254,KH-0346,P-126,4,33075000,132300000,88200000,NV198,CN HCM
12/17/2024,ĐH2585283,KH-0549,P-388,1,6150000,6150000,4100000,NV022,CN DN
12/17/2024,ĐH9924335,KH-0590,P-315,3,20475000,61425000,40950000,NV029,CN DN
12/17/2024,ĐH8247232,KH-0518,P-019,4,3015000,12060000,8040000,NV200,CN HCM
12/17/2024,ĐH9021671,KH-0042,P-679,5,2565000,12825000,8550000,NV088,CN HN
12/17/2024,ĐH6611424,KH-0458,P-597,6,1065000,6390000,4260000,NV183,CN DN
12/17/2024,ĐH9419234,KH-0660,P-520,3,9975000,29925000,19950000,NV215,CN HCM
12/17/2024,ĐH3920030,KH-0670,P-798,7,4680000,32760000,21840000,NV121,CN HCM
12/17/2024,ĐH1656543,KH-0075,P-242,7,35760000,250320000,166880000,NV244,CN HN
12/17/2024,ĐH1142523,KH-0445,P-278,4,2535000,10140000,6760000,NV242,CN HCM
12/17/2024,ĐH3517743,KH-0181,P-152,5,250095000,1250475000,833650000,NV128,CN HCM
12/17/2024,ĐH8881186,KH-0071,P-396,1,1215000,1215000,810000,NV108,CN HN
12/17/2024,ĐH6175901,KH-0378,P-237,10,195000,1950000,1300000,NV166,CN HN
12/17/2024,ĐH6174780,KH-0362,P-632,4,7290000,29160000,19440000,NV090,CN HCM
12/17/2024,ĐH6136225,KH-0492,P-287,7,13185000,92295000,61530000,NV115,CN HN
12/17/2024,ĐH7262995,KH-0136,P-623,5,24870000,124350000,82900000,NV117,CN DN
12/17/2024,ĐH3309954,KH-0053,P-415,5,15300000,76500000,51000000,NV083,CN HCM
12/17/2024,ĐH2024589,KH-0565,P-706,1,7440000,7440000,4960000,NV042,CN HN
12/17/2024,ĐH3190682,KH-0036,P-545,2,11655000,23310000,15540000,NV181,CN DN
12/17/2024,ĐH1089793,KH-0537,P-560,4,1470000,5880000,3920000,NV201,CN HCM
12/17/2024,ĐH1695538,KH-0115,P-047,5,12705000,63525000,42350000,NV063,CN DN
12/17/2024,ĐH9928382,KH-0573,P-055,3,2010000,6030000,4020000,NV186,CN HN
12/17/2024,ĐH3889305,KH-0358,P-023,8,9015000,72120000,48080000,NV160,CN HCM
12/18/2024,ĐH2187649,KH-0318,P-106,10,27030000,270300000,180200000,NV124,CN DN
12/18/2024,ĐH9412941,KH-0502,P-735,6,16500000,99000000,66000000,NV008,CN HCM
12/18/2024,ĐH1578577,KH-0286,P-719,10,585000,5850000,3900000,NV059,CN HN
12/18/2024,ĐH4921113,KH-0301,P-003,9,2205000,19845000,13230000,NV192,CN DN
12/18/2024,ĐH5263980,KH-0784,P-136,2,2805000,5610000,3740000,NV219,CN DN
12/18/2024,ĐH1107994,KH-0639,P-296,8,240000,1920000,1280000,NV025,CN HCM
12/18/2024,ĐH3062603,KH-0024,P-295,8,225000,1800000,1200000,NV049,CN DN
12/18/2024,ĐH7600890,KH-0497,P-270,7,8685000,60795000,40530000,NV037,CN HN
12/18/2024,ĐH6192955,KH-0756,P-056,8,15855000,126840000,84560000,NV235,CN DN
12/18/2024,ĐH4523731,KH-0281,P-572,6,24315000,145890000,97260000,NV109,CN HN
12/18/2024,ĐH3618031,KH-0723,P-626,9,645000,5805000,3870000,NV145,CN DN
12/18/2024,ĐH9551446,KH-0448,P-050,9,1185000,10665000,7110000,NV219,CN HN
12/18/2024,ĐH1862593,KH-0124,P-596,5,240000,1200000,800000,NV126,CN HN
12/18/2024,ĐH7665793,KH-0140,P-049,6,13755000,82530000,55020000,NV223,CN HCM
12/18/2024,ĐH4493420,KH-0531,P-290,10,1425000,14250000,9500000,NV038,CN DN
12/18/2024,ĐH9136892,KH-0217,P-073,6,9795000,58770000,39180000,NV145,CN HCM
12/18/2024,ĐH3667609,KH-0292,P-234,3,252510000,757530000,505020000,NV109,CN HCM
12/18/2024,ĐH9441692,KH-0251,P-451,4,21960000,87840000,58560000,NV237,CN HCM
12/18/2024,ĐH5628037,KH-0754,P-744,2,5355000,10710000,7140000,NV209,CN HCM
12/18/2024,ĐH7673032,KH-0071,P-099,2,14550000,29100000,19400000,NV125,CN HN
12/18/2024,ĐH9953099,KH-0685,P-698,7,99450000,696150000,464100000,NV110,CN HN
12/18/2024,ĐH5578539,KH-0449,P-283,10,118770000,1187700000,791800000,NV111,CN HN
12/18/2024,ĐH1306431,KH-0413,P-735,6,16500000,99000000,66000000,NV143,CN HN
12/18/2024,ĐH9384819,KH-0009,P-621,5,690000,3450000,2300000,NV206,CN DN
12/18/2024,ĐH9373788,KH-0601,P-468,6,18720000,112320000,74880000,NV142,CN HCM
12/18/2024,ĐH6526583,KH-0041,P-274,8,15540000,124320000,82880000,NV094,CN HCM
12/18/2024,ĐH8598125,KH-0168,P-277,3,14595000,43785000,29190000,NV233,CN HN
12/18/2024,ĐH5029607,KH-0595,P-331,7,76515000,535605000,357070000,NV240,CN HCM
12/19/2024,ĐH2662144,KH-0649,P-516,5,10545000,52725000,35150000,NV222,CN DN
12/19/2024,ĐH2975936,KH-0626,P-202,10,3675000,36750000,24500000,NV210,CN HN
12/19/2024,ĐH6137696,KH-0482,P-270,2,8685000,17370000,11580000,NV097,CN DN
12/19/2024,ĐH3362354,KH-0250,P-266,6,1575000,9450000,6300000,NV218,CN HCM
12/19/2024,ĐH1873380,KH-0016,P-587,5,1800000,9000000,6000000,NV004,CN DN
12/19/2024,ĐH9844877,KH-0037,P-422,5,1905000,9525000,6350000,NV219,CN DN
12/19/2024,ĐH3224454,KH-0284,P-330,10,2625000,26250000,17500000,NV023,CN HN
12/19/2024,ĐH4478230,KH-0136,P-189,4,255000,1020000,680000,NV184,CN HCM
12/19/2024,ĐH2806156,KH-0397,P-266,2,1575000,3150000,2100000,NV052,CN HN
12/19/2024,ĐH7748638,KH-0208,P-409,1,10365000,10365000,6910000,NV005,CN DN
12/19/2024,ĐH4682015,KH-0256,P-404,3,120000,360000,240000,NV115,CN HCM
12/19/2024,ĐH5142297,KH-0391,P-098,1,3765000,3765000,2510000,NV108,CN HCM
12/19/2024,ĐH1189685,KH-0758,P-613,1,2775000,2775000,1850000,NV208,CN DN
12/19/2024,ĐH7888953,KH-0040,P-108,2,29580000,59160000,39440000,NV140,CN DN
12/19/2024,ĐH8215524,KH-0448,P-332,8,1380000,11040000,7360000,NV017,CN DN
12/19/2024,ĐH6736834,KH-0076,P-187,10,4305000,43050000,28700000,NV244,CN HCM
12/19/2024,ĐH6896425,KH-0473,P-260,2,750000,1500000,1000000,NV181,CN DN
12/19/2024,ĐH9122755,KH-0336,P-503,3,38550000,115650000,77100000,NV134,CN DN
12/19/2024,ĐH8410970,KH-0038,P-051,3,495000,1485000,990000,NV200,CN HCM
12/19/2024,ĐH2239459,KH-0153,P-589,3,1350000,4050000,2700000,NV086,CN DN
12/19/2024,ĐH3874189,KH-0752,P-636,7,1335000,9345000,6230000,NV235,CN HCM
12/19/2024,ĐH3239153,KH-0767,P-737,2,240000,480000,320000,NV037,CN DN
12/19/2024,ĐH7985142,KH-0099,P-484,7,915000,6405000,4270000,NV052,CN HN
12/19/2024,ĐH9641682,KH-0413,P-615,4,4095000,16380000,10920000,NV006,CN HN
12/19/2024,ĐH2966609,KH-0393,P-187,3,4305000,12915000,8610000,NV112,CN HN
12/20/2024,ĐH7582347,KH-0163,P-328,3,240000,720000,480000,NV096,CN HN
12/20/2024,ĐH9211127,KH-0539,P-208,7,4095000,28665000,19110000,NV133,CN HN
12/20/2024,ĐH6320734,KH-0387,P-259,7,195000,1365000,910000,NV063,CN HCM
12/20/2024,ĐH8179315,KH-0244,P-545,6,11655000,69930000,46620000,NV032,CN HN
12/20/2024,ĐH8253728,KH-0416,P-587,1,1800000,1800000,1200000,NV055,CN HCM
12/20/2024,ĐH1219004,KH-0194,P-036,1,3570000,3570000,2380000,NV100,CN HN
12/20/2024,ĐH9045825,KH-0165,P-091,2,2175000,4350000,2900000,NV085,CN HN
12/20/2024,ĐH3893983,KH-0517,P-340,8,255000,2040000,1360000,NV127,CN HCM
12/20/2024,ĐH3332114,KH-0256,P-350,2,19005000,38010000,25340000,NV218,CN HN
12/20/2024,ĐH7616419,KH-0640,P-264,5,5265000,26325000,17550000,NV236,CN HCM
12/20/2024,ĐH6510383,KH-0597,P-058,5,16410000,82050000,54700000,NV186,CN DN
12/20/2024,ĐH7444555,KH-0156,P-088,6,2430000,14580000,9720000,NV025,CN DN
12/20/2024,ĐH2801699,KH-0240,P-196,8,24015000,192120000,128080000,NV178,CN DN
12/20/2024,ĐH9999474,KH-0621,P-338,1,21795000,21795000,14530000,NV097,CN HCM
12/20/2024,ĐH7459855,KH-0173,P-197,10,38850000,388500000,259000000,NV003,CN DN
12/20/2024,ĐH3173357,KH-0074,P-640,5,33375000,166875000,111250000,NV072,CN DN
12/20/2024,ĐH3903075,KH-0305,P-211,1,11610000,11610000,7740000,NV222,CN HCM
12/20/2024,ĐH7658201,KH-0113,P-780,6,60570000,363420000,242280000,NV108,CN HN
12/20/2024,ĐH8237260,KH-0617,P-795,5,7875000,39375000,26250000,NV174,CN DN
