Ngày hạch toán,Tháng,Đơn hàng,Mã KH,Mã Sản Phẩm,Số lượng bán,Đơn giá,Doanh thu,Giá vốn hàng hóa,Mã nhân viên bán,Chi nhánh,Chi nhánh,,,
11/13/2024,"11,00",ĐH2957515,KH-0631,P-176,8,14535000,116280000,77520000,NV076,CN DN,,,,
11/14/2024,"11,00",ĐH3130508,KH-0249,P-243,6,5505000,33030000,22020000,NV157,CN DN,,,,
11/14/2024,"11,00",ĐH2923271,KH-0594,P-164,10,5445000,54450000,36300000,NV127,CN DN,,,,
11/14/2024,"11,00",ĐH2094982,KH-0775,P-767,10,825000,8250000,5500000,NV167,CN DN,,,,
11/14/2024,"11,00",ĐH6206037,KH-0531,P-378,9,855000,7695000,5130000,NV101,CN DN,,,,
11/14/2024,"11,00",ĐH6771417,KH-0255,P-514,6,73545000,441270000,294180000,NV079,CN DN,,,,
11/14/2024,"11,00",ĐH3165203,KH-0189,P-188,2,6840000,13680000,9120000,NV008,CN DN,,,,
11/14/2024,"11,00",ĐH6047854,KH-0653,P-106,9,27030000,243270000,162180000,NV023,CN DN,,,,
11/14/2024,"11,00",ĐH8792221,KH-0470,P-195,2,21810000,43620000,29080000,NV074,CN DN,,,,
11/15/2024,"11,00",ĐH2442314,KH-0235,P-038,9,5490000,49410000,32940000,NV046,CN DN,,,,
11/15/2024,"11,00",ĐH3727021,KH-0712,P-742,4,645000,2580000,1720000,NV234,CN DN,,,,
11/15/2024,"11,00",ĐH9399506,KH-0740,P-288,9,4560000,41040000,27360000,NV134,CN DN,,,,
11/15/2024,"11,00",ĐH6412682,KH-0156,P-056,5,15855000,79275000,52850000,NV147,CN DN,,,,
11/15/2024,"11,00",ĐH6665515,KH-0594,P-732,8,15810000,126480000,84320000,NV194,CN DN,,,,
11/15/2024,"11,00",ĐH5160309,KH-0737,P-009,3,14850000,44550000,29700000,NV088,CN DN,,,,
11/15/2024,"11,00",ĐH3296229,KH-0515,P-301,1,18090000,18090000,12060000,NV123,CN DN,,,,
11/15/2024,"11,00",ĐH8490800,KH-0705,P-014,2,7995000,15990000,10660000,NV132,CN DN,,,,
11/15/2024,"11,00",ĐH8285886,KH-0423,P-384,5,1755000,8775000,5850000,NV076,CN DN,,,,
11/15/2024,"11,00",ĐH8407323,KH-0390,P-378,3,855000,2565000,1710000,NV203,CN DN,,,,
11/15/2024,"11,00",ĐH9929481,KH-0543,P-732,7,15810000,110670000,73780000,NV120,CN DN,,,,
11/15/2024,"11,00",ĐH5616678,KH-0486,P-402,5,1650000,8250000,5500000,NV118,CN DN,,,,
11/16/2024,"11,00",ĐH6792823,KH-0393,P-659,3,299445000,898335000,598890000,NV114,CN DN,,,,
11/16/2024,"11,00",ĐH4563223,KH-0321,P-779,4,525000,2100000,1400000,NV184,CN DN,,,,
11/16/2024,"11,00",ĐH3110728,KH-0739,P-036,4,3570000,14280000,9520000,NV169,CN DN,,,,
11/16/2024,"11,00",ĐH3292504,KH-0446,P-350,3,19005000,57015000,38010000,NV132,CN DN,,,,
11/16/2024,"11,00",ĐH8164797,KH-0033,P-573,5,1605000,8025000,5350000,NV242,CN DN,,,,
11/16/2024,"11,00",ĐH6280482,KH-0152,P-152,7,250095000,1750665000,1167110000,NV168,CN DN,,,,
11/16/2024,"11,00",ĐH3132383,KH-0622,P-799,6,105000,630000,420000,NV167,CN DN,,,,
11/16/2024,"11,00",ĐH3463672,KH-0182,P-738,3,11805000,35415000,23610000,NV155,CN DN,,,,
11/16/2024,"11,00",ĐH7887182,KH-0291,P-131,2,7170000,14340000,9560000,NV224,CN DN,,,,
11/17/2024,"11,00",ĐH6236980,KH-0297,P-209,3,6345000,19035000,12690000,NV050,CN DN,,,,
11/17/2024,"11,00",ĐH5006194,KH-0516,P-212,9,1230000,11070000,7380000,NV117,CN DN,,,,
11/17/2024,"11,00",ĐH1880448,KH-0676,P-459,4,126675000,506700000,337800000,NV125,CN DN,,,,
11/17/2024,"11,00",ĐH5009440,KH-0679,P-516,10,10545000,105450000,70300000,NV038,CN DN,,,,
11/17/2024,"11,00",ĐH4329460,KH-0194,P-001,4,26925000,107700000,71800000,NV045,CN DN,,,,
11/17/2024,"11,00",ĐH3893709,KH-0104,P-722,9,7770000,69930000,46620000,NV078,CN DN,,,,
11/17/2024,"11,00",ĐH9344736,KH-0401,P-387,2,13170000,26340000,17560000,NV230,CN DN,,,,
11/17/2024,"11,00",ĐH5269673,KH-0153,P-172,10,7755000,77550000,51700000,NV057,CN DN,,,,
11/17/2024,"11,00",ĐH6832671,KH-0255,P-353,9,3750000,33750000,22500000,NV186,CN DN,,,,
11/17/2024,"11,00",ĐH3240941,KH-0282,P-039,9,9285000,83565000,55710000,NV003,CN DN,,,,
11/17/2024,"11,00",ĐH9250705,KH-0241,P-285,3,2580000,7740000,5160000,NV041,CN DN,,,,
11/17/2024,"11,00",ĐH5614192,KH-0260,P-597,2,1065000,2130000,1420000,NV093,CN DN,,,,
11/18/2024,"11,00",ĐH1465373,KH-0640,P-386,10,18480000,184800000,123200000,NV085,CN DN,,,,
11/18/2024,"11,00",ĐH5282736,KH-0311,P-486,10,3975000,39750000,26500000,NV098,CN DN,,,,
11/18/2024,"11,00",ĐH9400791,KH-0180,P-582,6,37080000,222480000,148320000,NV175,CN DN,,,,
11/18/2024,"11,00",ĐH6637991,KH-0253,P-582,5,37080000,185400000,123600000,NV010,CN DN,,,,
11/18/2024,"11,00",ĐH1649901,KH-0721,P-389,10,5835000,58350000,38900000,NV157,CN DN,,,,
11/19/2024,"11,00",ĐH6547262,KH-0530,P-760,8,1305000,10440000,6960000,NV178,CN DN,,,,
11/19/2024,"11,00",ĐH2493902,KH-0166,P-287,4,13185000,52740000,35160000,NV108,CN DN,,,,
11/19/2024,"11,00",ĐH8633141,KH-0286,P-373,9,42450000,382050000,254700000,NV229,CN DN,,,,
11/19/2024,"11,00",ĐH6057341,KH-0374,P-454,8,13920000,111360000,74240000,NV038,CN DN,,,,
11/19/2024,"11,00",ĐH8611750,KH-0632,P-013,4,3105000,12420000,8280000,NV090,CN DN,,,,
11/19/2024,"11,00",ĐH2105498,KH-0769,P-301,9,18090000,162810000,108540000,NV180,CN DN,,,,
11/19/2024,"11,00",ĐH3049099,KH-0290,P-510,2,270000,540000,360000,NV027,CN DN,,,,
11/19/2024,"11,00",ĐH2695533,KH-0517,P-449,10,3105000,31050000,20700000,NV225,CN DN,,,,
11/20/2024,"11,00",ĐH4569856,KH-0563,P-064,7,3615000,25305000,16870000,NV168,CN DN,,,,
11/20/2024,"11,00",ĐH7854163,KH-0535,P-345,9,10140000,91260000,60840000,NV196,CN DN,,,,
11/20/2024,"11,00",ĐH3992501,KH-0568,P-121,6,3945000,23670000,15780000,NV024,CN DN,,,,
11/20/2024,"11,00",ĐH4151236,KH-0680,P-635,5,930000,4650000,3100000,NV210,CN DN,,,,
11/20/2024,"11,00",ĐH4037043,KH-0419,P-301,5,18090000,90450000,60300000,NV028,CN DN,,,,
11/20/2024,"11,00",ĐH6606841,KH-0722,P-238,1,150000,150000,100000,NV011,CN DN,,,,
11/20/2024,"11,00",ĐH9337151,KH-0503,P-562,3,735000,2205000,1470000,NV211,CN DN,,,,
11/21/2024,"11,00",ĐH5290345,KH-0748,P-389,9,5835000,52515000,35010000,NV170,CN DN,,,,
11/21/2024,"11,00",ĐH8328390,KH-0644,P-782,10,7635000,76350000,50900000,NV108,CN DN,,,,
11/21/2024,"11,00",ĐH9773144,KH-0515,P-600,8,3045000,24360000,16240000,NV074,CN DN,,,,
11/21/2024,"11,00",ĐH5639510,KH-0484,P-334,2,4005000,8010000,5340000,NV205,CN DN,,,,
11/21/2024,"11,00",ĐH1945403,KH-0250,P-670,8,525000,4200000,2800000,NV144,CN DN,,,,
11/21/2024,"11,00",ĐH4952848,KH-0654,P-342,8,45870000,366960000,244640000,NV175,CN DN,,,,
11/22/2024,"11,00",ĐH4541039,KH-0157,P-005,7,5550000,38850000,25900000,NV045,CN DN,,,,
11/22/2024,"11,00",ĐH1802310,KH-0530,P-471,3,1845000,5535000,3690000,NV205,CN DN,,,,
11/22/2024,"11,00",ĐH4903538,KH-0364,P-763,6,1425000,8550000,5700000,NV244,CN DN,,,,
11/22/2024,"11,00",ĐH4469279,KH-0582,P-591,8,720000,5760000,3840000,NV163,CN DN,,,,
11/22/2024,"11,00",ĐH5162126,KH-0545,P-166,2,14535000,29070000,19380000,NV017,CN DN,,,,
11/22/2024,"11,00",ĐH2962999,KH-0020,P-193,1,14220000,14220000,9480000,NV003,CN DN,,,,
11/22/2024,"11,00",ĐH8118501,KH-0303,P-271,7,3915000,27405000,18270000,NV154,CN DN,,,,
11/23/2024,"11,00",ĐH5271364,KH-0402,P-206,10,780000,7800000,5200000,NV035,CN DN,,,,
11/23/2024,"11,00",ĐH7309938,KH-0643,P-793,5,9390000,46950000,31300000,NV205,CN DN,,,,
11/23/2024,"11,00",ĐH8000459,KH-0028,P-574,10,270000,2700000,1800000,NV228,CN DN,,,,
11/23/2024,"11,00",ĐH3539810,KH-0097,P-056,2,15855000,31710000,21140000,NV198,CN DN,,,,
11/24/2024,"11,00",ĐH1490477,KH-0105,P-784,4,480000,1920000,1280000,NV230,CN DN,,,,
11/24/2024,"11,00",ĐH9644928,KH-0355,P-566,4,7335000,29340000,19560000,NV088,CN DN,,,,
11/24/2024,"11,00",ĐH4796689,KH-0429,P-661,9,330000,2970000,1980000,NV171,CN DN,,,,
11/24/2024,"11,00",ĐH2083326,KH-0423,P-032,8,8580000,68640000,45760000,NV064,CN DN,,,,
11/24/2024,"11,00",ĐH7109085,KH-0374,P-754,6,435000,2610000,1740000,NV123,CN DN,,,,
11/24/2024,"11,00",ĐH3123546,KH-0426,P-423,6,4440000,26640000,17760000,NV067,CN DN,,,,
11/24/2024,"11,00",ĐH9805699,KH-0189,P-547,5,315000,1575000,1050000,NV061,CN DN,,,,
11/24/2024,"11,00",ĐH5846935,KH-0213,P-589,8,1350000,10800000,7200000,NV044,CN DN,,,,
11/24/2024,"11,00",ĐH5678879,KH-0326,P-593,6,5880000,35280000,23520000,NV084,CN DN,,,,
11/25/2024,"11,00",ĐH2437767,KH-0317,P-077,5,2430000,12150000,8100000,NV061,CN DN,,,,
11/25/2024,"11,00",ĐH9348974,KH-0348,P-034,9,17235000,155115000,103410000,NV139,CN DN,,,,
11/25/2024,"11,00",ĐH5049755,KH-0504,P-757,3,720000,2160000,1440000,NV208,CN DN,,,,
11/25/2024,"11,00",ĐH7752540,KH-0440,P-397,4,1005000,4020000,2680000,NV152,CN DN,,,,
11/25/2024,"11,00",ĐH6310832,KH-0322,P-211,8,11610000,92880000,61920000,NV175,CN DN,,,,
11/25/2024,"11,00",ĐH6373548,KH-0436,P-577,3,9345000,28035000,18690000,NV061,CN DN,,,,
11/25/2024,"11,00",ĐH6726311,KH-0069,P-722,6,7770000,46620000,31080000,NV198,CN DN,,,,
11/25/2024,"11,00",ĐH6231465,KH-0154,P-209,7,6345000,44415000,29610000,NV163,CN DN,,,,
11/26/2024,"11,00",ĐH4635831,KH-0585,P-794,10,1365000,13650000,9100000,NV218,CN DN,,,,
11/26/2024,"11,00",ĐH8789756,KH-0331,P-259,8,195000,1560000,1040000,NV050,CN DN,,,,
11/26/2024,"11,00",ĐH3293941,KH-0164,P-282,6,4005000,24030000,16020000,NV161,CN DN,,,,
11/26/2024,"11,00",ĐH2111940,KH-0085,P-104,8,150000,1200000,800000,NV023,CN DN,,,,
11/27/2024,"11,00",ĐH2513018,KH-0546,P-778,9,900000,8100000,5400000,NV061,CN DN,,,,
11/27/2024,"11,00",ĐH2932868,KH-0010,P-727,8,9690000,77520000,51680000,NV239,CN DN,,,,
11/27/2024,"11,00",ĐH4269788,KH-0776,P-038,9,5490000,49410000,32940000,NV027,CN DN,,,,
11/27/2024,"11,00",ĐH5904470,KH-0429,P-183,6,300000,1800000,1200000,NV132,CN DN,,,,
11/27/2024,"11,00",ĐH7026938,KH-0641,P-373,8,42450000,339600000,226400000,NV133,CN DN,,,,
11/27/2024,"11,00",ĐH7727646,KH-0719,P-654,8,120000,960000,640000,NV006,CN DN,,,,
11/27/2024,"11,00",ĐH8363292,KH-0056,P-478,8,11715000,93720000,62480000,NV072,CN DN,,,,
11/27/2024,"11,00",ĐH4719414,KH-0689,P-257,9,45840000,412560000,275040000,NV193,CN DN,,,,
11/27/2024,"11,00",ĐH9297263,KH-0086,P-297,10,55440000,554400000,369600000,NV037,CN DN,,,,
11/28/2024,"11,00",ĐH6781651,KH-0609,P-444,2,61770000,123540000,82360000,NV084,CN DN,,,,
11/28/2024,"11,00",ĐH5409504,KH-0193,P-477,5,35715000,178575000,119050000,NV044,CN DN,,,,
11/28/2024,"11,00",ĐH1481913,KH-0298,P-625,6,5760000,34560000,23040000,NV220,CN DN,,,,
11/28/2024,"11,00",ĐH6167593,KH-0133,P-517,9,30420000,273780000,182520000,NV152,CN DN,,,,
11/28/2024,"11,00",ĐH6855741,KH-0351,P-219,3,90300000,270900000,180600000,NV237,CN DN,,,,
11/28/2024,"11,00",ĐH9713945,KH-0699,P-077,10,2430000,24300000,16200000,NV154,CN DN,,,,
11/28/2024,"11,00",ĐH4229063,KH-0413,P-279,2,35580000,71160000,47440000,NV210,CN DN,,,,
11/28/2024,"11,00",ĐH2971462,KH-0737,P-506,1,300000,300000,200000,NV213,CN DN,,,,
11/28/2024,"11,00",ĐH2093787,KH-0502,P-034,6,17235000,103410000,68940000,NV038,CN DN,,,,
11/28/2024,"11,00",ĐH2931113,KH-0225,P-437,4,38415000,153660000,102440000,NV174,CN DN,,,,
11/28/2024,"11,00",ĐH5233552,KH-0031,P-572,4,24315000,97260000,64840000,NV172,CN DN,,,,
11/28/2024,"11,00",ĐH1959788,KH-0206,P-458,7,17685000,123795000,82530000,NV221,CN DN,,,,
11/29/2024,"11,00",ĐH8945972,KH-0006,P-073,5,9795000,48975000,32650000,NV114,CN DN,,,,
11/29/2024,"11,00",ĐH9857151,KH-0514,P-640,6,33375000,200250000,133500000,NV219,CN DN,,,,
11/29/2024,"11,00",ĐH2707859,KH-0773,P-076,6,690000,4140000,2760000,NV099,CN DN,,,,
11/29/2024,"11,00",ĐH8946268,KH-0503,P-129,8,10515000,84120000,56080000,NV196,CN DN,,,,
11/29/2024,"11,00",ĐH7895124,KH-0694,P-059,10,4365000,43650000,29100000,NV188,CN DN,,,,
11/29/2024,"11,00",ĐH4191455,KH-0691,P-421,5,7275000,36375000,24250000,NV027,CN DN,,,,
11/30/2024,"11,00",ĐH9494886,KH-0417,P-306,10,28710000,287100000,191400000,NV041,CN DN,,,,
11/30/2024,"11,00",ĐH3176710,KH-0221,P-264,9,5265000,47385000,31590000,NV230,CN DN,,,,
11/30/2024,"11,00",ĐH6403724,KH-0070,P-308,4,300000,1200000,800000,NV155,CN DN,,,,
11/30/2024,"11,00",ĐH3697827,KH-0184,P-412,8,44175000,353400000,235600000,NV026,CN DN,,,,
11/30/2024,"11,00",ĐH8090545,KH-0276,P-319,5,3810000,19050000,12700000,NV104,CN DN,,,,
11/30/2024,"11,00",ĐH9012600,KH-0655,P-225,7,2415000,16905000,11270000,NV028,CN DN,,,,
12/1/2024,"12,00",ĐH6222062,KH-0612,P-691,2,3450000,6900000,4600000,NV092,CN DN,,,,
12/1/2024,"12,00",ĐH8192364,KH-0338,P-471,6,1845000,11070000,7380000,NV083,CN DN,,,,
12/1/2024,"12,00",ĐH4389534,KH-0591,P-161,6,221370000,1328220000,885480000,NV072,CN DN,,,,
12/1/2024,"12,00",ĐH1876326,KH-0329,P-081,3,1290000,3870000,2580000,NV242,CN DN,,,,
12/1/2024,"12,00",ĐH3088458,KH-0161,P-017,9,3960000,35640000,23760000,NV113,CN DN,,,,
12/1/2024,"12,00",ĐH2753674,KH-0433,P-390,6,1935000,11610000,7740000,NV249,CN DN,,,,
12/1/2024,"12,00",ĐH3639891,KH-0165,P-278,3,2535000,7605000,5070000,NV239,CN DN,,,,
12/1/2024,"12,00",ĐH2351625,KH-0541,P-501,3,10935000,32805000,21870000,NV179,CN DN,,,,
12/1/2024,"12,00",ĐH4754449,KH-0329,P-545,5,11655000,58275000,38850000,NV027,CN DN,,,,
12/1/2024,"12,00",ĐH4708011,KH-0558,P-057,4,9645000,38580000,25720000,NV157,CN DN,,,,
12/1/2024,"12,00",ĐH2854657,KH-0761,P-670,4,525000,2100000,1400000,NV026,CN DN,,,,
12/1/2024,"12,00",ĐH1354113,KH-0106,P-333,3,5970000,17910000,11940000,NV198,CN DN,,,,
12/1/2024,"12,00",ĐH1173256,KH-0168,P-478,8,11715000,93720000,62480000,NV238,CN DN,,,,
12/1/2024,"12,00",ĐH3762569,KH-0604,P-116,4,18735000,74940000,49960000,NV135,CN DN,,,,
12/1/2024,"12,00",ĐH6864938,KH-0244,P-302,10,23925000,239250000,159500000,NV024,CN DN,,,,
12/2/2024,"12,00",ĐH6620864,KH-0341,P-681,4,1650000,6600000,4400000,NV047,CN DN,,,,
12/2/2024,"12,00",ĐH6207030,KH-0204,P-600,6,3045000,18270000,12180000,NV039,CN DN,,,,
12/2/2024,"12,00",ĐH8265262,KH-0781,P-079,7,7530000,52710000,35140000,NV237,CN DN,,,,
12/2/2024,"12,00",ĐH5488694,KH-0339,P-664,4,1440000,5760000,3840000,NV125,CN DN,,,,
12/2/2024,"12,00",ĐH3381575,KH-0307,P-289,10,1350000,13500000,9000000,NV102,CN DN,,,,
12/2/2024,"12,00",ĐH8740018,KH-0305,P-279,8,35580000,284640000,189760000,NV207,CN DN,,,,
12/3/2024,"12,00",ĐH9010716,KH-0262,P-272,7,43200000,302400000,201600000,NV088,CN DN,,,,
12/3/2024,"12,00",ĐH4776596,KH-0283,P-088,5,2430000,12150000,8100000,NV196,CN DN,,,,
12/3/2024,"12,00",ĐH3175136,KH-0753,P-320,7,23895000,167265000,111510000,NV005,CN DN,,,,
12/3/2024,"12,00",ĐH7229740,KH-0017,P-326,5,375000,1875000,1250000,NV240,CN DN,,,,
12/3/2024,"12,00",ĐH3850912,KH-0266,P-258,6,2145000,12870000,8580000,NV142,CN DN,,,,
12/3/2024,"12,00",ĐH4932366,KH-0290,P-395,2,345000,690000,460000,NV085,CN DN,,,,
12/3/2024,"12,00",ĐH6566466,KH-0123,P-101,4,540000,2160000,1440000,NV166,CN DN,,,,
12/3/2024,"12,00",ĐH1683715,KH-0479,P-232,2,1650000,3300000,2200000,NV067,CN DN,,,,
12/3/2024,"12,00",ĐH2746120,KH-0609,P-115,6,34995000,209970000,139980000,NV009,CN DN,,,,
12/4/2024,"12,00",ĐH7268754,KH-0576,P-556,5,7410000,37050000,24700000,NV244,CN DN,,,,
12/4/2024,"12,00",ĐH9658651,KH-0630,P-704,3,480000,1440000,960000,NV150,CN DN,,,,
12/4/2024,"12,00",ĐH4503299,KH-0222,P-493,4,3960000,15840000,10560000,NV232,CN DN,,,,
12/4/2024,"12,00",ĐH9370516,KH-0526,P-328,2,240000,480000,320000,NV111,CN DN,,,,
12/4/2024,"12,00",ĐH5558675,KH-0115,P-373,10,42450000,424500000,283000000,NV233,CN DN,,,,
12/4/2024,"12,00",ĐH3182647,KH-0126,P-655,2,195000,390000,260000,NV079,CN DN,,,,
12/4/2024,"12,00",ĐH5376985,KH-0347,P-358,5,13500000,67500000,45000000,NV185,CN DN,,,,
12/5/2024,"12,00",ĐH3904412,KH-0229,P-412,7,44175000,309225000,206150000,NV011,CN DN,,,,
12/5/2024,"12,00",ĐH6001048,KH-0413,P-112,7,169935000,1189545000,793030000,NV247,CN DN,,,,
12/5/2024,"12,00",ĐH8899341,KH-0371,P-790,5,990000,4950000,3300000,NV053,CN DN,,,,
12/5/2024,"12,00",ĐH4426484,KH-0352,P-478,10,11715000,117150000,78100000,NV080,CN DN,,,,
12/5/2024,"12,00",ĐH8057531,KH-0710,P-335,1,16815000,16815000,11210000,NV017,CN DN,,,,
12/5/2024,"12,00",ĐH9762081,KH-0737,P-051,8,495000,3960000,2640000,NV008,CN DN,,,,
12/5/2024,"12,00",ĐH1040008,KH-0324,P-133,2,2865000,5730000,3820000,NV031,CN DN,,,,
12/5/2024,"12,00",ĐH2919303,KH-0036,P-499,5,1155000,5775000,3850000,NV081,CN DN,,,,
12/5/2024,"12,00",ĐH9250389,KH-0317,P-725,8,7080000,56640000,37760000,NV053,CN DN,,,,
12/5/2024,"12,00",ĐH4923537,KH-0090,P-492,9,16635000,149715000,99810000,NV136,CN DN,,,,
12/6/2024,"12,00",ĐH6976587,KH-0437,P-416,3,180000,540000,360000,NV136,CN DN,,,,
12/6/2024,"12,00",ĐH6413373,KH-0252,P-255,5,9030000,45150000,30100000,NV136,CN DN,,,,
12/6/2024,"12,00",ĐH4452285,KH-0574,P-065,9,8130000,73170000,48780000,NV006,CN DN,,,,
12/6/2024,"12,00",ĐH9124724,KH-0346,P-413,10,42945000,429450000,286300000,NV205,CN DN,,,,
12/6/2024,"12,00",ĐH6922416,KH-0244,P-373,5,42450000,212250000,141500000,NV163,CN DN,,,,
12/6/2024,"12,00",ĐH7918400,KH-0409,P-145,1,26010000,26010000,17340000,NV179,CN DN,,,,
12/6/2024,"12,00",ĐH2820267,KH-0348,P-600,5,3045000,15225000,10150000,NV085,CN DN,,,,
12/6/2024,"12,00",ĐH4879670,KH-0580,P-706,9,7440000,66960000,44640000,NV231,CN DN,,,,
12/7/2024,"12,00",ĐH7568620,KH-0476,P-362,6,4935000,29610000,19740000,NV028,CN DN,,,,
12/7/2024,"12,00",ĐH2220232,KH-0247,P-385,2,4275000,8550000,5700000,NV188,CN DN,,,,
12/7/2024,"12,00",ĐH9698204,KH-0636,P-501,4,10935000,43740000,29160000,NV041,CN DN,,,,
12/7/2024,"12,00",ĐH8663621,KH-0051,P-596,6,240000,1440000,960000,NV077,CN DN,,,,
12/7/2024,"12,00",ĐH2422074,KH-0167,P-366,9,480000,4320000,2880000,NV049,CN DN,,,,
12/7/2024,"12,00",ĐH2953994,KH-0724,P-252,5,240000,1200000,800000,NV223,CN DN,,,,
12/7/2024,"12,00",ĐH8047834,KH-0141,P-611,7,7980000,55860000,37240000,NV151,CN DN,,,,
12/7/2024,"12,00",ĐH1535098,KH-0352,P-788,9,6285000,56565000,37710000,NV090,CN DN,,,,
12/8/2024,"12,00",ĐH5102948,KH-0014,P-753,8,450000,3600000,2400000,NV201,CN DN,,,,
12/8/2024,"12,00",ĐH7294927,KH-0626,P-546,3,240000,720000,480000,NV132,CN DN,,,,
12/8/2024,"12,00",ĐH3833915,KH-0635,P-202,2,3675000,7350000,4900000,NV229,CN DN,,,,
12/8/2024,"12,00",ĐH4488401,KH-0031,P-604,6,2850000,17100000,11400000,NV110,CN DN,,,,
12/8/2024,"12,00",ĐH2471150,KH-0055,P-335,5,16815000,84075000,56050000,NV153,CN DN,,,,
12/8/2024,"12,00",ĐH1496757,KH-0172,P-067,4,690000,2760000,1840000,NV121,CN DN,,,,
12/8/2024,"12,00",ĐH5821862,KH-0402,P-405,7,15915000,111405000,74270000,NV200,CN DN,,,,
12/8/2024,"12,00",ĐH5189982,KH-0183,P-105,8,13560000,108480000,72320000,NV190,CN DN,,,,
12/8/2024,"12,00",ĐH1690021,KH-0732,P-706,8,7440000,59520000,39680000,NV159,CN DN,,,,
12/8/2024,"12,00",ĐH4554677,KH-0090,P-409,4,10365000,41460000,27640000,NV072,CN DN,,,,
12/9/2024,"12,00",ĐH5419518,KH-0353,P-326,4,375000,1500000,1000000,NV030,CN DN,,,,
12/9/2024,"12,00",ĐH5453677,KH-0222,P-451,3,21960000,65880000,43920000,NV066,CN DN,,,,
12/9/2024,"12,00",ĐH3147345,KH-0551,P-789,2,2610000,5220000,3480000,NV189,CN DN,,,,
12/9/2024,"12,00",ĐH1996943,KH-0733,P-490,2,184275000,368550000,245700000,NV167,CN DN,,,,
12/9/2024,"12,00",ĐH8013059,KH-0094,P-291,1,1230000,1230000,820000,NV153,CN DN,,,,
12/10/2024,"12,00",ĐH8134621,KH-0646,P-261,9,1485000,13365000,8910000,NV204,CN DN,,,,
12/10/2024,"12,00",ĐH3075818,KH-0143,P-422,8,1905000,15240000,10160000,NV140,CN DN,,,,
12/10/2024,"12,00",ĐH2197390,KH-0225,P-402,5,1650000,8250000,5500000,NV105,CN DN,,,,
12/10/2024,"12,00",ĐH5991457,KH-0076,P-240,2,25110000,50220000,33480000,NV192,CN DN,,,,
12/10/2024,"12,00",ĐH9045159,KH-0279,P-456,8,8160000,65280000,43520000,NV227,CN DN,,,,
12/10/2024,"12,00",ĐH9435296,KH-0192,P-213,4,19995000,79980000,53320000,NV238,CN DN,,,,
12/11/2024,"12,00",ĐH2453623,KH-0024,P-062,7,915000,6405000,4270000,NV090,CN DN,,,,
12/11/2024,"12,00",ĐH4382200,KH-0736,P-101,4,540000,2160000,1440000,NV147,CN DN,,,,
12/11/2024,"12,00",ĐH3020356,KH-0049,P-378,3,855000,2565000,1710000,NV232,CN DN,,,,
12/11/2024,"12,00",ĐH7406799,KH-0368,P-429,3,29865000,89595000,59730000,NV222,CN DN,,,,
12/11/2024,"12,00",ĐH6540549,KH-0641,P-558,7,3000000,21000000,14000000,NV214,CN DN,,,,
12/11/2024,"12,00",ĐH3063764,KH-0157,P-132,1,7590000,7590000,5060000,NV176,CN DN,,,,
12/11/2024,"12,00",ĐH8980542,KH-0425,P-336,5,8685000,43425000,28950000,NV180,CN DN,,,,
12/12/2024,"12,00",ĐH9826168,KH-0283,P-534,5,6465000,32325000,21550000,NV072,CN DN,,,,
12/12/2024,"12,00",ĐH2706775,KH-0642,P-432,1,19350000,19350000,12900000,NV156,CN DN,,,,
12/12/2024,"12,00",ĐH5072773,KH-0121,P-377,1,16365000,16365000,10910000,NV091,CN DN,,,,
12/12/2024,"12,00",ĐH9277610,KH-0647,P-469,3,1905000,5715000,3810000,NV081,CN DN,,,,
12/12/2024,"12,00",ĐH4899241,KH-0339,P-026,2,2250000,4500000,3000000,NV037,CN DN,,,,
12/12/2024,"12,00",ĐH9539716,KH-0473,P-521,7,28350000,198450000,132300000,NV149,CN DN,,,,
12/12/2024,"12,00",ĐH1670379,KH-0298,P-300,2,1365000,2730000,1820000,NV205,CN DN,,,,
12/12/2024,"12,00",ĐH8325322,KH-0396,P-100,3,16035000,48105000,32070000,NV173,CN DN,,,,
12/12/2024,"12,00",ĐH8290860,KH-0669,P-636,4,1335000,5340000,3560000,NV081,CN DN,,,,
12/12/2024,"12,00",ĐH4403295,KH-0745,P-629,5,255000,1275000,850000,NV249,CN DN,,,,
12/12/2024,"12,00",ĐH1146024,KH-0259,P-472,6,23790000,142740000,95160000,NV130,CN DN,,,,
12/12/2024,"12,00",ĐH1736592,KH-0315,P-259,3,195000,585000,390000,NV236,CN DN,,,,
12/12/2024,"12,00",ĐH9026508,KH-0724,P-565,8,915000,7320000,4880000,NV092,CN DN,,,,
12/12/2024,"12,00",ĐH6172917,KH-0057,P-109,9,12240000,110160000,73440000,NV030,CN DN,,,,
12/13/2024,"12,00",ĐH3023230,KH-0445,P-688,6,450000,2700000,1800000,NV100,CN DN,,,,
12/13/2024,"12,00",ĐH9771533,KH-0104,P-319,4,3810000,15240000,10160000,NV115,CN DN,,,,
12/13/2024,"12,00",ĐH9137620,KH-0431,P-610,10,42180000,421800000,281200000,NV088,CN DN,,,,
12/13/2024,"12,00",ĐH1591549,KH-0748,P-338,8,21795000,174360000,116240000,NV124,CN DN,,,,
12/13/2024,"12,00",ĐH5221382,KH-0504,P-554,9,6120000,55080000,36720000,NV048,CN DN,,,,
12/13/2024,"12,00",ĐH8389490,KH-0265,P-455,10,2385000,23850000,15900000,NV138,CN DN,,,,
12/13/2024,"12,00",ĐH2319145,KH-0269,P-296,2,240000,480000,320000,NV216,CN DN,,,,
